,Date,Location,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct
685,11/30/2021,PA,58.4,81.7
686,11/30/2021,OH,53.0,58.4
687,11/30/2021,AL,46.2,56.5
688,11/30/2021,LA,48.9,55.6
689,11/30/2021,NJ,67.8,79.1
690,11/30/2021,OR,64.0,71.5
691,11/30/2021,AR,49.3,60.5
692,11/30/2021,NC,54.2,70.3
693,11/30/2021,ND,48.8,58.0
694,11/30/2021,NV,54.5,66.4
695,11/30/2021,MI,54.6,61.2
696,11/30/2021,UT,55.3,63.9
697,11/30/2021,GA,49.6,59.1
698,11/30/2021,FL,61.4,71.8
699,11/30/2021,VA2,0.0,0.0
700,11/30/2021,CO,63.2,71.5
701,11/30/2021,DD2,0.0,0.0
702,11/30/2021,NH,64.8,87.6
703,11/30/2021,MP,69.0,77.1
704,11/29/2021,GU,73.3,80.3
705,11/29/2021,TX,54.6,64.0
706,11/29/2021,NV,54.4,66.4
707,11/29/2021,CO,63.2,71.4
708,11/29/2021,MO,50.8,59.5
709,11/29/2021,NM,63.5,76.5
710,11/29/2021,AS,66.2,75.0
711,11/29/2021,AR,49.3,60.4
712,11/29/2021,ME,72.1,81.7
713,11/29/2021,PA,58.3,81.5
714,11/29/2021,DD2,0.0,0.0
715,11/29/2021,NC,54.1,70.0
716,11/29/2021,FL,61.3,71.8
717,11/29/2021,SD,54.4,66.6
718,11/29/2021,NH,64.7,87.4
719,11/29/2021,MD,67.5,76.8
720,11/29/2021,BP2,0.0,0.0
721,11/29/2021,AK,54.1,62.5
722,11/29/2021,PR,74.1,84.8
723,11/29/2021,NY,68.4,78.1
724,11/29/2021,ID,45.2,50.7
725,11/29/2021,MP,68.7,76.9
726,11/29/2021,VT,72.9,85.4
727,11/29/2021,IN,50.6,55.6
728,11/29/2021,MT,51.8,59.7
729,11/29/2021,MH,28.3,32.0
730,11/29/2021,CT,71.9,83.9
731,11/29/2021,IA,56.5,62.2
732,11/29/2021,GA,49.4,58.7
733,11/29/2021,AL,46.1,56.4
734,11/29/2021,WA,64.9,72.5
735,11/29/2021,IL,61.6,69.3
736,11/29/2021,WV,41.5,53.9
737,11/29/2021,ND,48.7,57.8
738,11/29/2021,MI,54.5,60.9
739,11/29/2021,DE,60.9,71.4
740,11/29/2021,NJ,67.8,79.0
741,11/29/2021,IH2,37.8,47.0
742,11/29/2021,UT,55.3,63.9
743,11/29/2021,HI,60.9,82.0
744,11/29/2021,NE,57.2,63.7
745,11/29/2021,KS,54.5,65.9
746,11/29/2021,MA,71.1,85.7
747,11/29/2021,VA2,0.0,0.0
748,11/29/2021,KY,52.1,60.2
749,11/29/2021,DC,64.4,81.5
750,11/29/2021,SC,51.4,60.2
751,11/29/2021,WI,59.5,65.8
752,11/29/2021,RI,72.5,83.0
753,11/29/2021,OH,53.0,58.4
754,11/29/2021,LA,48.9,55.6
755,11/29/2021,VI,48.9,56.5
756,11/29/2021,VA,64.9,75.5
757,11/29/2021,US,59.3,70.1
758,11/29/2021,FM,41.2,46.5
759,11/29/2021,WY,45.5,53.5
760,11/29/2021,CA,63.1,78.8
761,11/29/2021,MN,62.3,68.7
762,11/29/2021,OR,64.0,71.4
763,11/29/2021,TN,49.5,56.7
764,11/29/2021,RP,73.3,83.9
765,11/29/2021,MS,46.9,53.7
766,11/29/2021,AZ,54.6,64.2
767,11/29/2021,OK,51.5,62.8
768,11/28/2021,LA,48.7,55.3
769,11/28/2021,WV,41.5,53.8
770,11/28/2021,AL,46.0,56.2
771,11/28/2021,KS,54.4,65.7
772,11/28/2021,DE,60.9,71.4
773,11/28/2021,AK,54.0,62.3
774,11/28/2021,ME,72.1,81.4
775,11/28/2021,ID,45.1,50.5
776,11/28/2021,NE,57.2,63.7
777,11/28/2021,FM,41.2,46.5
778,11/28/2021,MA,70.8,85.0
779,11/28/2021,DD2,0.0,0.0
780,11/28/2021,OH,52.8,58.0
781,11/28/2021,NC,54.0,69.4
782,11/28/2021,DC,64.1,80.6
783,11/28/2021,NH,64.6,86.3
784,11/28/2021,ND,48.6,57.6
785,11/28/2021,IN,50.5,55.5
786,11/28/2021,HI,60.7,81.7
787,11/28/2021,WI,59.3,65.4
788,11/28/2021,TX,54.5,63.7
789,11/28/2021,FL,61.0,71.3
790,11/28/2021,SD,54.3,66.3
791,11/28/2021,GA,49.4,58.6
792,11/28/2021,RP,73.3,83.9
793,11/28/2021,MD,67.2,76.4
794,11/28/2021,AS,66.2,74.9
795,11/28/2021,IH2,37.7,46.8
796,11/28/2021,AZ,54.4,63.8
797,11/28/2021,NM,63.3,76.0
798,11/28/2021,TN,49.4,56.5
799,11/28/2021,CA,62.8,78.2
800,11/28/2021,RI,72.2,82.4
801,11/28/2021,CO,62.9,70.9
802,11/28/2021,MH,28.0,31.9
803,11/28/2021,MS,46.9,53.7
804,11/28/2021,VI,48.8,56.2
805,11/28/2021,KY,51.9,59.9
806,11/28/2021,MN,62.2,68.5
807,11/28/2021,MP,68.0,74.2
808,11/28/2021,NV,54.2,65.9
809,11/28/2021,MO,50.8,59.4
810,11/28/2021,WA,64.8,72.3
811,11/28/2021,VT,72.7,84.6
812,11/28/2021,NY,68.2,77.5
813,11/28/2021,NJ,67.5,78.4
814,11/28/2021,BP2,0.0,0.0
815,11/28/2021,IA,56.5,62.2
816,11/28/2021,MI,54.4,60.8
817,11/28/2021,VA2,0.0,0.0
818,11/28/2021,CT,71.7,83.3
819,11/28/2021,GU,73.2,80.1
820,11/28/2021,PA,58.0,80.8
821,11/28/2021,UT,55.2,63.7
822,11/28/2021,SC,51.2,59.8
823,11/28/2021,OR,63.8,71.0
824,11/28/2021,US,59.1,69.7
825,11/28/2021,VA,64.6,74.9
826,11/28/2021,PR,73.9,84.2
827,11/28/2021,MT,51.7,59.4
828,11/28/2021,AR,49.1,60.0
829,11/28/2021,IL,61.4,68.7
830,11/28/2021,WY,45.3,53.2
831,11/28/2021,OK,51.3,62.3
832,11/27/2021,IA,56.5,62.2
833,11/27/2021,MI,54.4,60.8
834,11/27/2021,BP2,0.0,0.0
835,11/27/2021,IH2,37.7,46.8
836,11/27/2021,FL,61.0,71.3
837,11/27/2021,MN,62.2,68.5
838,11/27/2021,TX,54.5,63.7
839,11/27/2021,RI,72.2,82.4
840,11/27/2021,CO,62.9,70.9
841,11/27/2021,NV,54.2,65.9
842,11/27/2021,MO,50.8,59.4
843,11/27/2021,WA,64.8,72.3
844,11/27/2021,LA,48.7,55.3
845,11/27/2021,WV,41.5,53.8
846,11/27/2021,CA,62.8,78.2
847,11/27/2021,MP,68.0,74.2
848,11/27/2021,HI,60.7,81.7
849,11/27/2021,WI,59.3,65.4
850,11/27/2021,PR,73.9,84.2
851,11/27/2021,MT,51.7,59.4
852,11/27/2021,KS,54.4,65.7
853,11/27/2021,NJ,67.5,78.4
854,11/27/2021,KY,51.9,59.9
855,11/27/2021,OH,52.8,58.0
856,11/27/2021,NC,54.0,69.4
857,11/27/2021,TN,49.4,56.5
858,11/27/2021,DC,64.1,80.6
859,11/27/2021,NH,64.6,86.3
860,11/27/2021,VA,64.6,74.9
861,11/27/2021,UT,55.2,63.7
862,11/27/2021,SC,51.2,59.8
863,11/27/2021,VT,72.7,84.6
864,11/27/2021,ND,48.6,57.6
865,11/27/2021,IN,50.5,55.5
866,11/27/2021,MD,67.2,76.4
867,11/27/2021,AS,66.2,74.9
868,11/27/2021,GU,73.2,80.1
869,11/27/2021,PA,58.0,80.8
870,11/27/2021,ME,72.1,81.4
871,11/27/2021,ID,45.1,50.5
872,11/27/2021,NE,57.2,63.7
873,11/27/2021,FM,41.2,46.5
874,11/27/2021,MA,70.8,85.0
875,11/27/2021,AL,46.0,56.2
876,11/27/2021,NY,68.2,77.5
877,11/27/2021,RP,73.3,83.9
878,11/27/2021,AR,49.1,60.0
879,11/27/2021,IL,61.4,68.7
880,11/27/2021,US,59.1,69.7
881,11/27/2021,AZ,54.4,63.8
882,11/27/2021,NM,63.3,76.0
883,11/27/2021,OK,51.3,62.3
884,11/27/2021,DE,60.9,71.4
885,11/27/2021,AK,54.0,62.3
886,11/27/2021,WY,45.3,53.2
887,11/27/2021,VA2,0.0,0.0
888,11/27/2021,CT,71.7,83.3
889,11/27/2021,OR,63.8,71.0
890,11/27/2021,GA,49.4,58.6
891,11/27/2021,SD,54.3,66.3
892,11/27/2021,MH,28.0,31.9
893,11/27/2021,MS,46.9,53.7
894,11/27/2021,VI,48.8,56.2
895,11/27/2021,DD2,0.0,0.0
896,11/26/2021,BP2,0.0,0.0
897,11/26/2021,US,59.1,69.7
898,11/26/2021,NJ,67.5,78.4
899,11/26/2021,GU,73.2,80.1
900,11/26/2021,PA,58.0,80.8
901,11/26/2021,RI,72.2,82.4
902,11/26/2021,CO,62.9,70.9
903,11/26/2021,TN,49.4,56.5
904,11/26/2021,AL,46.0,56.2
905,11/26/2021,ND,48.6,57.6
906,11/26/2021,IN,50.5,55.5
907,11/26/2021,VA2,0.0,0.0
908,11/26/2021,CT,71.7,83.3
909,11/26/2021,MP,68.0,74.2
910,11/26/2021,ME,72.1,81.4
911,11/26/2021,ID,45.1,50.5
912,11/26/2021,NE,57.2,63.7
913,11/26/2021,FM,41.2,46.5
914,11/26/2021,MA,70.8,85.0
915,11/26/2021,GA,49.4,58.6
916,11/26/2021,DC,64.1,80.6
917,11/26/2021,NH,64.6,86.3
918,11/26/2021,AZ,54.4,63.8
919,11/26/2021,NM,63.3,76.0
920,11/26/2021,IA,56.5,62.2
921,11/26/2021,MI,54.4,60.8
922,11/26/2021,NV,54.2,65.9
923,11/26/2021,MO,50.8,59.4
924,11/26/2021,WA,64.8,72.3
925,11/26/2021,MH,28.0,31.9
926,11/26/2021,MS,46.9,53.7
927,11/26/2021,VI,48.8,56.2
928,11/26/2021,CA,62.8,78.2
929,11/26/2021,OK,51.3,62.3
930,11/26/2021,UT,55.2,63.7
931,11/26/2021,SC,51.2,59.8
932,11/26/2021,KY,51.9,59.9
933,11/26/2021,IL,61.4,68.7
934,11/26/2021,VT,72.7,84.6
935,11/26/2021,KS,54.4,65.7
936,11/26/2021,DE,60.9,71.4
937,11/26/2021,AK,54.0,62.3
938,11/26/2021,OR,63.8,71.0
939,11/26/2021,TX,54.5,63.7
940,11/26/2021,NY,68.2,77.5
941,11/26/2021,WY,45.3,53.2
942,11/26/2021,OH,52.8,58.0
943,11/26/2021,NC,54.0,69.4
944,11/26/2021,SD,54.3,66.3
945,11/26/2021,DD2,0.0,0.0
946,11/26/2021,MD,67.2,76.4
947,11/26/2021,AS,66.2,74.9
948,11/26/2021,FL,61.0,71.3
949,11/26/2021,MN,62.2,68.5
950,11/26/2021,AR,49.1,60.0
951,11/26/2021,VA,64.6,74.9
952,11/26/2021,RP,73.3,83.9
953,11/26/2021,HI,60.7,81.7
954,11/26/2021,WI,59.3,65.4
955,11/26/2021,PR,73.9,84.2
956,11/26/2021,MT,51.7,59.4
957,11/26/2021,IH2,37.7,46.8
958,11/26/2021,LA,48.7,55.3
959,11/26/2021,WV,41.5,53.8
960,11/25/2021,GA,49.4,58.6
961,11/25/2021,WY,45.3,53.2
962,11/25/2021,OK,51.3,62.3
963,11/25/2021,IH2,37.7,46.8
964,11/25/2021,CA,62.8,78.2
965,11/25/2021,MD,67.2,76.4
966,11/25/2021,AS,66.2,74.9
967,11/25/2021,TN,49.4,56.5
968,11/25/2021,KS,54.4,65.7
969,11/25/2021,PR,73.9,84.2
970,11/25/2021,MT,51.7,59.4
971,11/25/2021,DD2,0.0,0.0
972,11/25/2021,HI,60.7,81.7
973,11/25/2021,WI,59.3,65.4
974,11/25/2021,IL,61.4,68.7
975,11/25/2021,MP,68.0,74.2
976,11/25/2021,KY,51.9,59.9
977,11/25/2021,SD,54.3,66.3
978,11/25/2021,RI,72.2,82.4
979,11/25/2021,CO,62.9,70.9
980,11/25/2021,VA,64.6,74.9
981,11/25/2021,DC,64.1,80.6
982,11/25/2021,NH,64.6,86.3
983,11/25/2021,IA,56.5,62.2
984,11/25/2021,MI,54.4,60.8
985,11/25/2021,OR,63.8,71.0
986,11/25/2021,LA,48.7,55.3
987,11/25/2021,WV,41.5,53.8
988,11/25/2021,AL,46.0,56.2
989,11/25/2021,RP,73.3,83.9
990,11/25/2021,BP2,0.0,0.0
991,11/25/2021,ND,48.6,57.6
992,11/25/2021,IN,50.5,55.5
993,11/25/2021,AR,49.1,60.0
994,11/25/2021,NJ,67.5,78.4
995,11/25/2021,NV,54.2,65.9
996,11/25/2021,MO,50.8,59.4
997,11/25/2021,WA,64.8,72.3
998,11/25/2021,UT,55.2,63.7
999,11/25/2021,SC,51.2,59.8
1000,11/25/2021,GU,73.2,80.1
1001,11/25/2021,PA,58.0,80.8
1002,11/25/2021,VT,72.7,84.6
1003,11/25/2021,MH,28.0,31.9
1004,11/25/2021,MS,46.9,53.7
1005,11/25/2021,VI,48.8,56.2
1006,11/25/2021,VA2,0.0,0.0
1007,11/25/2021,CT,71.7,83.3
1008,11/25/2021,AZ,54.4,63.8
1009,11/25/2021,NM,63.3,76.0
1010,11/25/2021,DE,60.9,71.4
1011,11/25/2021,AK,54.0,62.3
1012,11/25/2021,FL,61.0,71.3
1013,11/25/2021,ME,72.1,81.4
1014,11/25/2021,ID,45.1,50.5
1015,11/25/2021,NE,57.2,63.7
1016,11/25/2021,FM,41.2,46.5
1017,11/25/2021,MA,70.8,85.0
1018,11/25/2021,OH,52.8,58.0
1019,11/25/2021,NC,54.0,69.4
1020,11/25/2021,MN,62.2,68.5
1021,11/25/2021,TX,54.5,63.7
1022,11/25/2021,US,59.1,69.7
1023,11/25/2021,NY,68.2,77.5
1024,11/24/2021,KY,51.9,59.9
1025,11/24/2021,VA2,0.0,0.0
1026,11/24/2021,CT,71.7,83.3
1027,11/24/2021,TN,49.4,56.5
1028,11/24/2021,IL,61.4,68.7
1029,11/24/2021,IA,56.5,62.2
1030,11/24/2021,MI,54.4,60.8
1031,11/24/2021,SD,54.3,66.3
1032,11/24/2021,NJ,67.5,78.4
1033,11/24/2021,MN,62.2,68.5
1034,11/24/2021,NV,54.2,65.9
1035,11/24/2021,MO,50.8,59.4
1036,11/24/2021,WA,64.8,72.3
1037,11/24/2021,LA,48.7,55.3
1038,11/24/2021,WV,41.5,53.8
1039,11/24/2021,FL,61.0,71.3
1040,11/24/2021,AZ,54.4,63.8
1041,11/24/2021,NM,63.3,76.0
1042,11/24/2021,MP,68.0,74.2
1043,11/24/2021,AL,46.0,56.2
1044,11/24/2021,BP2,0.0,0.0
1045,11/24/2021,DD2,0.0,0.0
1046,11/24/2021,MD,67.2,76.4
1047,11/24/2021,AS,66.2,74.9
1048,11/24/2021,MH,28.0,31.9
1049,11/24/2021,MS,46.9,53.7
1050,11/24/2021,VI,48.8,56.2
1051,11/24/2021,DE,60.9,71.4
1052,11/24/2021,AK,54.0,62.3
1053,11/24/2021,US,59.1,69.7
1054,11/24/2021,OK,51.3,62.3
1055,11/24/2021,GU,73.2,80.1
1056,11/24/2021,PA,58.0,80.8
1057,11/24/2021,OH,52.8,58.0
1058,11/24/2021,NC,54.0,69.4
1059,11/24/2021,ND,48.6,57.6
1060,11/24/2021,IN,50.5,55.5
1061,11/24/2021,TX,54.5,63.7
1062,11/24/2021,UT,55.2,63.7
1063,11/24/2021,SC,51.2,59.8
1064,11/24/2021,DC,64.1,80.6
1065,11/24/2021,NH,64.6,86.3
1066,11/24/2021,RP,73.3,83.9
1067,11/24/2021,WY,45.3,53.2
1068,11/24/2021,RI,72.2,82.4
1069,11/24/2021,CO,62.9,70.9
1070,11/24/2021,GA,49.4,58.6
1071,11/24/2021,NY,68.2,77.5
1072,11/24/2021,OR,63.8,71.0
1073,11/24/2021,VT,72.7,84.6
1074,11/24/2021,HI,60.7,81.7
1075,11/24/2021,WI,59.3,65.4
1076,11/24/2021,PR,73.9,84.2
1077,11/24/2021,MT,51.7,59.4
1078,11/24/2021,VA,64.6,74.9
1079,11/24/2021,IH2,37.7,46.8
1080,11/24/2021,AR,49.1,60.0
1081,11/24/2021,ME,72.1,81.4
1082,11/24/2021,ID,45.1,50.5
1083,11/24/2021,NE,57.2,63.7
1084,11/24/2021,FM,41.2,46.5
1085,11/24/2021,MA,70.8,85.0
1086,11/24/2021,CA,62.8,78.2
1087,11/24/2021,KS,54.4,65.7
1088,11/23/2021,GA,49.3,58.6
1089,11/23/2021,WY,45.3,53.2
1090,11/23/2021,IH2,37.6,46.6
1091,11/23/2021,IA,56.5,62.1
1092,11/23/2021,DC,64.0,80.3
1093,11/23/2021,ND,48.6,57.4
1094,11/23/2021,MI,54.4,60.6
1095,11/23/2021,LA,48.6,55.2
1096,11/23/2021,TX,54.4,63.6
1097,11/23/2021,RP,73.3,83.9
1098,11/23/2021,VA2,0.0,0.0
1099,11/23/2021,KS,54.3,65.5
1100,11/23/2021,ID,45.0,50.4
1101,11/23/2021,IL,61.2,67.1
1102,11/23/2021,CT,71.7,83.2
1103,11/23/2021,NE,57.2,63.6
1104,11/23/2021,VT,72.6,84.3
1105,11/23/2021,NJ,67.5,78.3
1106,11/23/2021,CO,62.8,70.7
1107,11/23/2021,MD,67.1,76.2
1108,11/23/2021,RI,72.2,82.3
1109,11/23/2021,US,59.0,69.5
1110,11/23/2021,NY,68.1,77.3
1111,11/23/2021,FM,40.8,46.4
1112,11/23/2021,NC,53.8,68.8
1113,11/23/2021,MN,62.2,68.4
1114,11/23/2021,WV,41.5,53.8
1115,11/23/2021,WA,64.8,72.2
1116,11/23/2021,UT,55.2,63.6
1117,11/23/2021,SD,54.1,65.8
1118,11/23/2021,AZ,54.4,63.7
1119,11/23/2021,GU,73.1,80.0
1120,11/23/2021,HI,60.7,81.5
1121,11/23/2021,MS,46.8,53.6
1122,11/23/2021,OK,51.3,62.1
1123,11/23/2021,PA,58.0,80.7
1124,11/23/2021,TN,49.3,56.4
1125,11/23/2021,ME,72.0,81.1
1126,11/23/2021,WI,59.3,65.3
1127,11/23/2021,MA,70.8,84.8
1128,11/23/2021,AR,49.0,60.0
1129,11/23/2021,AK,54.0,62.2
1130,11/23/2021,MT,51.7,59.3
1131,11/23/2021,NH,64.0,84.7
1132,11/23/2021,OR,63.8,70.9
1133,11/23/2021,MH,28.0,31.9
1134,11/23/2021,PR,73.9,84.2
1135,11/23/2021,FL,61.0,71.2
1136,11/23/2021,CA,62.8,78.0
1137,11/23/2021,KY,51.9,59.8
1138,11/23/2021,IN,50.5,55.4
1139,11/23/2021,SC,51.1,59.7
1140,11/23/2021,AS,66.2,74.9
1141,11/23/2021,OH,52.8,57.9
1142,11/23/2021,MO,50.7,59.2
1143,11/23/2021,DE,60.9,71.3
1144,11/23/2021,DD2,0.0,0.0
1145,11/23/2021,NM,63.3,75.8
1146,11/23/2021,NV,54.2,65.8
1147,11/23/2021,BP2,0.0,0.0
1148,11/23/2021,MP,68.0,74.2
1149,11/23/2021,VI,48.8,56.1
1150,11/23/2021,VA,64.6,74.8
1151,11/23/2021,AL,45.8,56.1
1152,11/22/2021,TX,54.4,63.5
1153,11/22/2021,ME,71.9,80.7
1154,11/22/2021,OH,52.8,57.9
1155,11/22/2021,RI,72.1,82.1
1156,11/22/2021,LA,48.6,55.1
1157,11/22/2021,BP2,0.0,0.0
1158,11/22/2021,DD2,0.0,0.0
1159,11/22/2021,NC,53.8,68.7
1160,11/22/2021,AK,53.9,61.9
1161,11/22/2021,SC,51.1,59.7
1162,11/22/2021,VA2,0.0,0.0
1163,11/22/2021,RP,73.3,83.9
1164,11/22/2021,TN,49.2,56.2
1165,11/22/2021,CO,62.8,70.6
1166,11/22/2021,NY,68.1,77.2
1167,11/22/2021,IH2,37.6,46.6
1168,11/22/2021,AL,45.8,56.0
1169,11/22/2021,WI,59.3,65.2
1170,11/22/2021,GA,49.3,58.4
1171,11/22/2021,GU,73.0,79.6
1172,11/22/2021,WV,41.5,53.8
1173,11/22/2021,ND,48.4,57.1
1174,11/22/2021,AZ,54.4,63.6
1175,11/22/2021,CA,62.8,77.9
1176,11/22/2021,IL,61.1,67.0
1177,11/22/2021,MN,62.1,68.3
1178,11/22/2021,MO,50.7,59.2
1179,11/22/2021,MP,68.0,74.2
1180,11/22/2021,PA,62.1,84.3
1181,11/22/2021,OK,51.2,62.1
1182,11/22/2021,KS,54.3,65.4
1183,11/22/2021,DC,64.0,79.8
1184,11/22/2021,AR,49.0,59.9
1185,11/22/2021,VI,48.7,56.0
1186,11/22/2021,UT,55.2,63.6
1187,11/22/2021,DE,60.9,71.3
1188,11/22/2021,NJ,67.4,78.2
1189,11/22/2021,FM,40.8,46.4
1190,11/22/2021,HI,60.7,81.4
1191,11/22/2021,WY,45.2,53.0
1192,11/22/2021,MT,51.6,59.1
1193,11/22/2021,NM,63.3,75.7
1194,11/22/2021,MD,67.1,74.6
1195,11/22/2021,KY,51.8,59.7
1196,11/22/2021,VT,72.6,84.1
1197,11/22/2021,VA,64.6,74.7
1198,11/22/2021,NV,54.2,65.8
1199,11/22/2021,NH,64.0,84.6
1200,11/22/2021,ID,45.0,50.4
1201,11/22/2021,MS,46.8,53.4
1202,11/22/2021,US,59.2,69.5
1203,11/22/2021,SD,54.1,65.3
1204,11/22/2021,IN,50.5,55.4
1205,11/22/2021,PR,74.4,84.8
1206,11/22/2021,MA,70.8,84.7
1207,11/22/2021,NE,57.1,63.5
1208,11/22/2021,FL,60.9,71.2
1209,11/22/2021,MH,27.9,31.9
1210,11/22/2021,IA,56.4,61.9
1211,11/22/2021,WA,64.6,71.8
1212,11/22/2021,CT,71.7,83.0
1213,11/22/2021,MI,54.4,60.6
1214,11/22/2021,OR,63.7,70.8
1215,11/22/2021,AS,66.0,74.7
1216,11/21/2021,OH,52.7,57.7
1217,11/21/2021,CT,71.7,82.8
1218,11/21/2021,OK,51.2,62.0
1219,11/21/2021,UT,55.2,63.6
1220,11/21/2021,ME,71.9,80.6
1221,11/21/2021,MH,27.9,31.9
1222,11/21/2021,GA,49.3,58.4
1223,11/21/2021,VA2,0.0,0.0
1224,11/21/2021,RP,73.3,83.9
1225,11/21/2021,AS,66.0,74.7
1226,11/21/2021,IA,56.4,61.9
1227,11/21/2021,DC,63.9,79.5
1228,11/21/2021,SC,51.1,59.6
1229,11/21/2021,FM,40.8,46.4
1230,11/21/2021,MO,50.7,59.1
1231,11/21/2021,MT,51.6,59.1
1232,11/21/2021,TX,54.4,63.4
1233,11/21/2021,CO,62.8,70.6
1234,11/21/2021,VT,72.5,83.8
1235,11/21/2021,NC,53.8,68.6
1236,11/21/2021,AR,49.0,59.9
1237,11/21/2021,MN,62.1,68.1
1238,11/21/2021,AK,53.9,61.9
1239,11/21/2021,GU,73.0,79.6
1240,11/21/2021,KY,51.8,59.6
1241,11/21/2021,HI,60.6,81.3
1242,11/21/2021,US,59.1,69.4
1243,11/21/2021,RI,72.1,82.0
1244,11/21/2021,NJ,67.4,78.1
1245,11/21/2021,NH,64.0,84.3
1246,11/21/2021,AL,45.8,55.9
1247,11/21/2021,WV,41.5,53.8
1248,11/21/2021,OR,63.7,70.6
1249,11/21/2021,AZ,54.3,63.5
1250,11/21/2021,MP,68.0,74.2
1251,11/21/2021,LA,48.6,55.1
1252,11/21/2021,ID,45.0,50.4
1253,11/21/2021,NY,68.1,77.1
1254,11/21/2021,DD2,0.0,0.0
1255,11/21/2021,NM,63.2,75.5
1256,11/21/2021,BP2,0.0,0.0
1257,11/21/2021,PR,74.4,84.3
1258,11/21/2021,MA,70.7,84.4
1259,11/21/2021,IN,50.4,55.3
1260,11/21/2021,MD,67.0,74.6
1261,11/21/2021,VA,64.5,74.5
1262,11/21/2021,MI,54.3,60.5
1263,11/21/2021,VI,48.7,56.0
1264,11/21/2021,TN,49.2,56.2
1265,11/21/2021,PA,62.0,83.7
1266,11/21/2021,SD,54.1,65.2
1267,11/21/2021,IH2,37.6,46.5
1268,11/21/2021,NE,57.1,63.2
1269,11/21/2021,WA,64.6,71.8
1270,11/21/2021,ND,48.4,57.1
1271,11/21/2021,WI,59.2,65.1
1272,11/21/2021,FL,60.9,71.1
1273,11/21/2021,DE,60.9,71.3
1274,11/21/2021,WY,45.2,53.0
1275,11/21/2021,KS,54.3,65.3
1276,11/21/2021,IL,61.1,66.9
1277,11/21/2021,MS,46.8,53.4
1278,11/21/2021,CA,62.7,77.8
1279,11/21/2021,NV,54.1,65.6
1280,11/20/2021,NH,64.0,84.0
1281,11/20/2021,OR,63.7,70.5
1282,11/20/2021,MI,54.3,60.3
1283,11/20/2021,CO,62.7,70.3
1284,11/20/2021,WA,64.6,71.8
1285,11/20/2021,WV,41.5,53.8
1286,11/20/2021,VT,72.4,83.4
1287,11/20/2021,US,59.1,69.2
1288,11/20/2021,ME,71.9,80.6
1289,11/20/2021,SC,51.0,59.5
1290,11/20/2021,MH,27.9,31.9
1291,11/20/2021,MN,62.1,67.9
1292,11/20/2021,HI,60.6,81.2
1293,11/20/2021,IN,50.4,55.1
1294,11/20/2021,OH,52.7,57.6
1295,11/20/2021,AZ,54.2,63.3
1296,11/20/2021,WI,59.2,65.0
1297,11/20/2021,VA2,0.0,0.0
1298,11/20/2021,NC,53.8,68.5
1299,11/20/2021,RP,73.3,83.9
1300,11/20/2021,AS,66.0,74.7
1301,11/20/2021,CA,62.6,77.6
1302,11/20/2021,AL,45.7,55.9
1303,11/20/2021,RI,72.0,81.8
1304,11/20/2021,SD,54.1,65.2
1305,11/20/2021,DE,60.9,71.3
1306,11/20/2021,NV,54.0,65.4
1307,11/20/2021,NJ,67.4,78.0
1308,11/20/2021,GA,49.3,58.4
1309,11/20/2021,MS,46.8,53.4
1310,11/20/2021,KY,51.7,59.5
1311,11/20/2021,ND,48.4,57.0
1312,11/20/2021,PR,74.4,84.3
1313,11/20/2021,LA,48.5,55.0
1314,11/20/2021,DC,63.9,79.3
1315,11/20/2021,VI,48.7,56.0
1316,11/20/2021,BP2,0.0,0.0
1317,11/20/2021,CT,71.6,82.5
1318,11/20/2021,FL,60.8,71.0
1319,11/20/2021,MT,51.6,59.0
1320,11/20/2021,PA,62.0,83.6
1321,11/20/2021,IH2,37.6,46.4
1322,11/20/2021,NM,63.2,75.3
1323,11/20/2021,GU,73.0,79.6
1324,11/20/2021,MP,68.0,74.2
1325,11/20/2021,IL,61.0,66.7
1326,11/20/2021,MO,50.6,58.9
1327,11/20/2021,WY,45.2,52.9
1328,11/20/2021,IA,56.4,61.8
1329,11/20/2021,MD,67.0,74.5
1330,11/20/2021,AR,49.0,59.9
1331,11/20/2021,ID,44.9,50.3
1332,11/20/2021,DD2,0.0,0.0
1333,11/20/2021,MA,70.7,84.1
1334,11/20/2021,AK,53.9,61.9
1335,11/20/2021,NY,68.0,76.9
1336,11/20/2021,OK,51.2,61.8
1337,11/20/2021,VA,64.4,74.3
1338,11/20/2021,NE,57.1,63.2
1339,11/20/2021,FM,40.8,46.4
1340,11/20/2021,TX,54.3,63.3
1341,11/20/2021,UT,55.2,63.6
1342,11/20/2021,TN,49.2,56.2
1343,11/20/2021,KS,54.2,65.1
1344,11/19/2021,NE,57.0,63.0
1345,11/19/2021,WV,41.5,53.7
1346,11/19/2021,MI,54.2,60.2
1347,11/19/2021,UT,55.1,63.3
1348,11/19/2021,KS,54.1,64.9
1349,11/19/2021,ID,44.8,50.2
1350,11/19/2021,HI,60.6,81.0
1351,11/19/2021,GU,72.8,79.5
1352,11/19/2021,AR,48.9,59.6
1353,11/19/2021,VT,72.4,83.0
1354,11/19/2021,LA,48.5,54.9
1355,11/19/2021,PR,74.4,84.3
1356,11/19/2021,WY,45.2,52.8
1357,11/19/2021,ND,48.4,57.0
1358,11/19/2021,NC,53.7,68.3
1359,11/19/2021,IL,60.9,66.6
1360,11/19/2021,MP,68.0,74.2
1361,11/19/2021,CA,62.6,77.4
